Date,Open,High,Low,Close,sqrt(close),change,unemployment,,
6/3/96,"5,624.71","5,662.75","5,587.40","5,624.71",74.99806664,0.015030491,5.3,,
5/31/96,"5,643.18","5,712.62","5,614.36","5,643.18",75.12110223,,,,
5/30/96,"5,693.41","5,734.41","5,625.07","5,693.41",75.45468839,,,,
5/29/96,"5,673.83","5,743.65","5,632.46","5,673.83",75.3248299,,,,
5/28/96,"5,709.67","5,798.69","5,680.48","5,709.67",75.56235835,,,,
5/24/96,"5,762.86","5,815.68","5,722.59","5,762.86",75.91350341,,,,
5/23/96,"5,762.12","5,833.04","5,704.12","5,762.12",75.90862929,,,,
5/22/96,"5,778.00","5,803.49","5,687.87","5,778.00",76.01315676,,,,
5/21/96,"5,736.26","5,794.63","5,698.21","5,736.26",75.73810138,,,,
5/20/96,"5,748.82","5,778.74","5,657.58","5,748.82",75.82097335,,,,
5/17/96,"5,687.50","5,729.61","5,631.35","5,687.50",75.41551564,,,,
5/16/96,"5,635.05","5,677.53","5,577.42","5,635.05",75.0669701,,,,
5/15/96,"5,625.44","5,691.57","5,590.72","5,625.44",75.00293328,,,,
5/14/96,"5,624.71","5,663.12","5,566.71","5,624.71",74.99806664,,,,
5/13/96,"5,582.60","5,601.80","5,495.42","5,582.60",74.71679865,,,,
5/10/96,"5,518.14","5,559.68","5,478.03","5,518.14",74.28418405,,,,
5/9/96,"5,475.14","5,534.76","5,419.87","5,475.14",73.99418896,,,,
5/8/96,"5,474.06","5,486.34","5,327.74","5,474.06",73.98689073,,,,
5/7/96,"5,420.95","5,486.34","5,392.05","5,420.95",73.62710099,,,,
5/6/96,"5,464.31","5,528.97","5,397.83","5,464.31",73.92097131,,,,
5/3/96,"5,478.03","5,555.71","5,439.74","5,478.03",74.01371495,,,,
5/2/96,"5,498.27","5,578.11","5,455.27","5,498.27",74.1503203,,,,
5/1/96,"5,575.22","5,619.29","5,523.56","5,575.22",74.66739583,-0.019874109,5.6,,
4/30/96,"5,569.08","5,606.29","5,522.83","5,569.08",74.62626883,,,,
4/29/96,"5,573.41","5,611.71","5,515.25","5,573.41",74.65527443,,,,
4/26/96,"5,567.99","5,618.57","5,517.78","5,567.99",74.61896542,,,,
4/25/96,"5,566.91","5,601.23","5,490.68","5,566.91",74.6117283,,,,
4/24/96,"5,553.90","5,619.29","5,512.36","5,553.90",74.52449262,,,,
4/23/96,"5,588.59","5,621.82","5,534.76","5,588.59",74.75687259,,,,
4/22/96,"5,564.74","5,610.62","5,516.33","5,564.74",74.59718493,,,,
4/19/96,"5,535.48","5,593.64","5,504.41","5,535.48",74.40080645,,,,
4/18/96,"5,551.74","5,600.51","5,493.93","5,551.74",74.50999933,,,,
4/17/96,"5,549.93","5,653.25","5,500.07","5,549.93",74.49785232,,,,
4/16/96,"5,620.02","5,656.14","5,554.99","5,620.02",74.96679265,,,,
4/15/96,"5,592.92","5,614.60","5,517.41","5,592.92",74.78582753,,,,
4/12/96,"5,532.59","5,577.39","5,445.16","5,532.59",74.38138208,,,,
4/11/96,"5,487.07","5,540.17","5,382.66","5,487.07",74.07475953,,,,
4/10/96,"5,485.98","5,601.23","5,452.02","5,485.98",74.06740174,,,,
4/9/96,"5,560.41","5,644.58","5,530.06","5,560.41",74.56815674,,,,
4/8/96,"5,594.37","5,624.71","5,518.14","5,594.37",74.79552126,,,,
4/4/96,"5,682.88","5,737.07","5,633.02","5,682.88",75.38487912,,,,
4/3/96,"5,689.74","5,712.50","5,619.29","5,689.74",75.43036524,,,,
4/2/96,"5,671.68","5,706.72","5,597.26","5,671.68",75.31055703,,,,
4/1/96,"5,637.72","5,670.23","5,562.57","5,637.72",75.08475211,0.03222324,5.6,,
3/29/96,"5,587.14","5,682.88","5,550.29","5,587.14",74.74717386,,,,
3/28/96,"5,630.85","5,664.45","5,564.74","5,630.85",75.03898987,,,,
3/27/96,"5,626.88","5,703.47","5,596.53","5,626.88",75.01253229,,,,
3/26/96,"5,670.60","5,701.30","5,595.81","5,670.60",75.30338638,,,,
3/25/96,"5,643.86","5,712.14","5,592.92","5,643.86",75.12562812,,,,
3/22/96,"5,636.64","5,681.07","5,589.67","5,636.64",75.0775599,,,,
3/21/96,"5,626.88","5,696.25","5,590.03","5,626.88",75.01253229,,,,
3/20/96,"5,655.42","5,724.06","5,590.39","5,655.42",75.20252655,,,,
3/19/96,"5,669.51","5,755.86","5,619.66","5,669.51",75.29614864,,,,
3/18/96,"5,683.60","5,706.00","5,573.41","5,683.60",75.38965446,,,,
3/15/96,"5,584.97","5,628.69","5,523.56","5,584.97",74.73265685,,,,
3/14/96,"5,586.06","5,662.29","5,536.56","5,586.06",74.73994916,,,,
3/13/96,"5,568.72","5,626.52","5,513.80","5,568.72",74.62385678,,,,
3/12/96,"5,583.89","5,622.55","5,464.67","5,583.89",74.72543074,,,,
3/11/96,"5,581.00","5,605.20","5,425.29","5,581.00",74.70609078,,,,
3/8/96,"5,470.45","5,612.79","5,395.30","5,470.45",73.96249049,,,,
3/7/96,"5,641.69","5,667.34","5,572.33","5,641.69",75.11118425,,,,
3/6/96,"5,629.77","5,700.22","5,585.70","5,629.77",75.03179326,,,,
3/5/96,"5,642.42","5,655.78","5,558.24","5,642.42",75.11604356,,,,
3/4/96,"5,600.15","5,646.39","5,511.99","5,600.15",74.83414996,,,,
3/1/96,"5,536.56","5,573.41","5,424.20","5,536.56",74.40806408,0.044447546,5.5,,
2/29/96,"5,485.62","5,562.21","5,440.46","5,485.62",74.06497148,,,,
2/28/96,"5,506.21","5,625.07","5,487.07","5,506.21",74.20384087,,,,
2/27/96,"5,549.21","5,597.26","5,478.76","5,549.21",74.49301981,,,,
2/26/96,"5,565.10","5,647.83","5,530.42","5,565.10",74.59959785,,,,
2/23/96,"5,630.49","5,693.36","5,546.32","5,630.49",75.03659107,,,,
2/22/96,"5,608.46","5,638.44","5,511.63","5,608.46",74.88965216,,,,
2/21/96,"5,515.97","5,548.12","5,440.82","5,515.97",74.26957654,,,,
2/20/96,"5,458.53","5,515.97","5,393.50","5,458.53",73.88186516,,,,
2/16/96,"5,503.32","5,563.30","5,470.45","5,503.32",74.18436493,,,,
2/15/96,"5,551.37","5,623.27","5,514.88","5,551.37",74.5075164,,,,
2/14/96,"5,579.55","5,633.02","5,534.39","5,579.55",74.69638545,,,,
2/13/96,"5,601.23","5,644.94","5,530.06","5,601.23",74.84136557,,,,
2/12/96,"5,600.15","5,643.50","5,531.14","5,600.15",74.83414996,,,,
2/9/96,"5,541.62","5,603.76","5,474.06","5,541.62",74.442058,,,,
2/8/96,"5,539.45","5,559.68","5,441.55","5,539.45",74.42748148,,,,
2/7/96,"5,492.12","5,520.30","5,423.84","5,492.12",74.10883888,,,,
2/6/96,"5,459.61","5,483.82","5,371.82","5,459.61",73.88917377,,,,
2/5/96,"5,407.59","5,433.96","5,319.43","5,407.59",73.53631756,,,,
2/2/96,"5,373.99","5,442.99","5,338.94","5,373.99",73.30750303,,,,
2/1/96,"5,405.06","5,438.29","5,335.69","5,405.06",73.51911316,0.071118802,5.5,,
1/31/96,"5,395.30","5,433.24","5,314.38","5,395.30",73.45270587,,,,
1/30/96,"5,381.21","5,409.75","5,288.73","5,381.21",73.35673112,,,,
1/29/96,"5,304.98","5,338.22","5,246.82","5,304.98",72.83529364,,,,
1/26/96,"5,271.75","5,293.78","5,187.21","5,271.75",72.60681786,,,,
1/25/96,"5,216.83","5,289.45","5,173.84","5,216.83",72.22762629,,,,
1/24/96,"5,242.84","5,297.04","5,176.73","5,242.84",72.40745818,,,,
1/23/96,"5,192.27","5,241.76","5,141.33","5,192.27",72.05740767,,,,
1/22/96,"5,219.36","5,254.77","5,133.02","5,219.36",72.24513824,,,,
1/19/96,"5,184.68","5,214.66","5,087.49","5,184.68",72.00472207,,,,
1/18/96,"5,124.35","5,166.98","5,032.58","5,124.35",71.58456538,,,,
1/17/96,"5,066.90","5,133.38","5,028.61","5,066.90",71.18216069,,,,
1/16/96,"5,088.22","5,116.04","5,000.79","5,088.22",71.33176011,,,,
1/15/96,"5,043.78","5,099.42","5,012.71","5,043.78",71.01957477,,,,
1/12/96,"5,061.12","5,114.23","5,000.07","5,061.12",71.14154904,,,,
1/11/96,"5,065.10","5,099.78","5,002.96","5,065.10",71.16951595,,,,
1/10/96,"5,032.94","5,141.69","5,000.07","5,032.94",70.94321673,,,,
1/9/96,"5,130.13","5,239.23","5,100.86","5,130.13",71.62492583,,,,
1/8/96,"5,197.68","5,225.50","5,163.36","5,197.68",72.09493741,,,,
1/5/96,"5,181.43","5,217.55","5,107.00","5,181.43",71.98215057,,,,
1/4/96,"5,173.84","5,259.46","5,114.23","5,173.84",71.92940984,,,,
1/3/96,"5,194.07","5,252.60","5,143.13","5,194.07",72.06989663,,,,
1/2/96,"5,177.45","5,208.16","5,087.13","5,177.45",71.95449951,0.031519008,5.6,,
12/29/95,"5,117.12","5,144.58","5,063.65","5,117.12",71.53404784,,,,
12/28/95,"5,095.80","5,132.65","5,062.21","5,095.80",71.38487235,,,,
12/27/95,"5,105.92","5,146.74","5,077.74","5,105.92",71.45572055,,,,
12/26/95,"5,110.26","5,149.27","5,072.32","5,110.26",71.48608256,,,,
12/22/95,"5,097.97","5,146.74","5,064.01","5,097.97",71.40007003,,,,
12/21/95,"5,096.53","5,135.91","5,031.50","5,096.53",71.38998529,,,,
12/20/95,"5,059.32","5,173.48","5,047.39","5,059.32",71.12889708,,,,
12/19/95,"5,109.89","5,146.02","5,016.68","5,109.89",71.4834946,,,,
12/18/95,"5,075.21","5,159.39","5,042.70","5,075.21",71.24050814,,,,
12/15/95,"5,176.73","5,217.55","5,135.54","5,176.73",71.94949618,,,,
12/14/95,"5,182.15","5,266.69","5,148.55","5,182.15",71.98715163,,,,
12/13/95,"5,216.47","5,246.10","5,144.22","5,216.47",72.22513413,,,,
12/12/95,"5,174.92","5,226.23","5,132.29","5,174.92",71.93691681,,,,
12/11/95,"5,184.32","5,225.50","5,122.18","5,184.32",72.00222219,,,,
12/8/95,"5,156.86","5,200.21","5,115.31","5,156.86",71.81128045,,,,
12/7/95,"5,159.39","5,211.05","5,124.35","5,159.39",71.82889391,,,,
12/6/95,"5,199.13","5,234.53","5,147.47","5,199.13",72.10499289,,,,
12/5/95,"5,177.45","5,216.83","5,108.45","5,177.45",71.95449951,,,,
12/4/95,"5,139.52","5,157.58","5,057.87","5,139.52",71.69044567,,,,
12/1/95,"5,087.13","5,133.02","5,038.36","5,087.13",71.32411934,0.108712961,5.6,,
11/30/95,"5,074.49","5,143.13","5,053.17","5,074.49",71.23545466,,,,
11/29/95,"5,105.56","5,126.51","5,047.03","5,105.56",71.45320147,,,,
11/28/95,"5,078.10","5,105.56","5,006.21","5,078.10",71.26078866,,,,
11/27/95,"5,070.88","5,114.23","5,034.03","5,070.88",71.21011164,,,,
11/24/95,"5,048.84","5,072.68","5,028.61","5,048.84",71.05518982,,,,
11/22/95,"5,041.61","5,096.17","4,982.72","5,041.61",71.00429564,,,,
11/21/95,"5,023.55","5,050.28","4,948.04","5,023.55",70.87700614,,,,
11/20/95,"4,983.09","5,030.77","4,946.60","4,983.09",70.59100509,,,,
11/17/95,"4,989.95","5,022.10","4,934.31","4,989.95",70.63957814,,,,
11/16/95,"4,969.36","5,003.68","4,902.16","4,969.36",70.49368766,,,,
11/15/95,"4,922.75","4,939.73","4,835.69","4,922.75",70.16231182,,,,
11/14/95,"4,871.81","4,923.11","4,826.29","4,871.81",69.79835242,,,,
11/13/95,"4,872.90","4,909.75","4,821.23","4,872.90",69.80616019,,,,
11/10/95,"4,870.37","4,896.02","4,820.51","4,870.37",69.78803622,,,,
11/9/95,"4,864.23","4,902.52","4,811.84","4,864.23",69.744032,,,,
11/8/95,"4,852.67","4,877.59","4,775.71","4,852.67",69.66110823,,,,
11/7/95,"4,797.03","4,839.30","4,770.66","4,797.03",69.26059486,,,,
11/6/95,"4,814.01","4,862.78","4,779.33","4,814.01",69.3830671,,,,
11/3/95,"4,825.57","4,858.81","4,774.63","4,825.57",69.46632278,,,,
11/2/95,"4,808.59","4,833.16","4,745.00","4,808.59",69.34399758,,,,
11/1/95,"4,766.68","4,801.73","4,719.72","4,766.68",69.04114715,0.001784687,5.6,,
10/31/95,"4,755.48","4,821.96","4,735.97","4,755.48",68.9599884,,,,
10/30/95,"4,756.57","4,798.84","4,716.46","4,756.57",68.96789108,,,,
10/27/95,"4,741.75","4,766.68","4,653.24","4,741.75",68.86036596,,,,
10/26/95,"4,703.82","4,777.88","4,655.05","4,703.82",68.58440056,,,,
10/25/95,"4,753.68","4,824.49","4,708.88","4,753.68",68.94693612,,,,
10/24/95,"4,783.66","4,819.07","4,730.92","4,783.66",69.16400798,,,,
10/23/95,"4,755.48","4,805.70","4,724.41","4,755.48",68.9599884,,,,
10/20/95,"4,794.86","4,836.41","4,758.37","4,794.86",69.24492761,,,,
10/19/95,"4,802.45","4,830.27","4,744.28","4,802.45",69.2997114,,,,
10/18/95,"4,777.52","4,837.49","4,747.53","4,777.52",69.11960648,,,,
10/17/95,"4,795.94","4,831.35","4,747.90","4,795.94",69.25272558,,,,
10/16/95,"4,784.38","4,823.04","4,751.51","4,784.38",69.1692128,,,,
10/13/95,"4,793.78","4,845.08","4,749.70","4,793.78",69.23712877,,,,
10/12/95,"4,764.88","4,790.16","4,709.24","4,764.88",69.02811022,,,,
10/11/95,"4,735.25","4,773.91","4,686.48","4,735.25",68.81315281,,,,
10/10/95,"4,720.80","4,745.73","4,638.43","4,720.80",68.70807813,,,,
10/9/95,"4,726.22","4,781.13","4,691.54","4,726.22",68.74750905,,,,
10/6/95,"4,769.21","4,805.70","4,731.64","4,769.21",69.05946713,,,,
10/5/95,"4,762.71","4,794.86","4,705.63","4,762.71",69.01239019,,,,
10/4/95,"4,740.67","4,787.27","4,689.01","4,740.67",68.85252356,,,,
10/3/95,"4,749.70","4,791.61","4,702.74","4,749.70",68.9180673,,,,
10/2/95,"4,761.26","4,817.98","4,732.72","4,761.26",69.00188403,0.050608025,5.5,,
9/29/95,"4,789.08","4,834.96","4,757.65","4,789.08",69.20317912,,,,
9/28/95,"4,787.64","4,810.03","4,731.64","4,787.64",69.19277419,,,,
9/27/95,"4,762.35","4,790.16","4,692.98","4,762.35",69.00978192,,,,
9/26/95,"4,765.60","4,816.54","4,738.86","4,765.60",69.03332529,,,,
9/25/95,"4,769.93","4,804.62","4,728.02","4,769.93",69.06467983,,,,
9/22/95,"4,764.10","4,789.44","4,706.35","4,764.10",69.02246011,,,,
9/21/95,"4,767.40","4,820.15","4,728.75","4,767.40",69.04636124,,,,
9/20/95,"4,792.69","4,828.46","4,746.45","4,792.69",69.22925682,,,,
9/19/95,"4,767.04","4,798.11","4,734.53","4,767.04",69.04375424,,,,
9/18/95,"4,780.41","4,814.01","4,729.47","4,780.41",69.14050911,,,,
9/15/95,"4,797.57","4,839.48","4,762.35","4,797.57",69.26449307,,,,
9/14/95,"4,801.80","4,830.32","4,731.36","4,801.80",69.29502147,,,,
9/13/95,"4,765.52","4,801.09","4,697.55","4,765.52",69.03274585,,,,
9/12/95,"4,747.21","4,762.35","4,689.45","4,747.21",68.9,,,,
9/11/95,"4,704.94","4,744.04","4,672.54","4,704.94",68.59256519,,,,
9/8/95,"4,700.72","4,722.91","4,648.59","4,700.72",68.56179694,,,,
9/7/95,"4,669.72","4,710.58","4,640.14","4,669.72",68.33534956,,,,
9/6/95,"4,683.81","4,716.21","4,648.95","4,683.81",68.43836643,,,,
9/5/95,"4,670.08","4,697.90","4,625.70","4,670.08",68.33798358,,,,
9/1/95,"4,647.54","4,672.19","4,594.71","4,647.54",68.1728685,-0.016798954,5.6,,
8/31/95,"4,610.56","4,634.51","4,582.38","4,610.56",67.90110456,,,,
8/30/95,"4,604.57","4,639.79","4,582.38","4,604.57",67.85698195,,,,
8/29/95,"4,608.44","4,625.35","4,554.21","4,608.44",67.88549182,,,,
8/28/95,"4,594.00","4,632.39","4,566.53","4,594.00",67.77905281,,,,
8/25/95,"4,601.40","4,629.93","4,569.70","4,601.40",67.83361998,,,,
8/24/95,"4,580.62","4,618.30","4,552.80","4,580.62",67.68027778,,,,
8/23/95,"4,584.85","4,636.27","4,571.81","4,584.85",67.71152044,,,,
8/22/95,"4,620.42","4,646.13","4,580.62","4,620.42",67.97367137,,,,
8/21/95,"4,614.78","4,676.42","4,593.65","4,614.78",67.93217205,,,,
8/18/95,"4,617.60","4,665.15","4,597.88","4,617.60",67.95292488,,,,
8/17/95,"4,630.63","4,659.16","4,587.66","4,630.63",68.04873254,,,,
8/16/95,"4,639.08","4,673.60","4,593.30","4,639.08",68.1107921,,,,
8/15/95,"4,640.84","4,672.89","4,602.10","4,640.84",68.123711,,,,
8/14/95,"4,659.86","4,677.12","4,601.75","4,659.86",68.26316723,,,,
8/11/95,"4,618.30","4,659.51","4,584.85","4,618.30",67.95807531,,,,
8/10/95,"4,643.66","4,698.96","4,621.47","4,643.66",68.14440549,,,,
8/9/95,"4,671.49","4,712.34","4,649.30","4,671.49",68.34829917,,,,
8/8/95,"4,693.32","4,722.55","4,654.23","4,693.32",68.50780977,,,,
8/7/95,"4,693.32","4,727.84","4,667.26","4,693.32",68.50780977,,,,
8/4/95,"4,683.46","4,728.54","4,660.57","4,683.46",68.43580934,,,,
8/3/95,"4,701.42","4,720.44","4,632.04","4,701.42",68.56690164,,,,
8/2/95,"4,690.15","4,772.56","4,667.96","4,690.15",68.48466982,,,,
8/1/95,"4,700.37","4,742.98","4,648.59","4,700.37",68.55924445,0.042275439,5.7,,
7/31/95,"4,708.47","4,753.55","4,671.13","4,708.47",68.61829202,,,,
7/28/95,"4,715.51","4,762.70","4,686.28","4,715.51",68.66957114,,,,
7/27/95,"4,732.77","4,767.99","4,691.56","4,732.77",68.79513064,,,,
7/26/95,"4,707.06","4,750.73","4,665.15","4,707.06",68.60801702,,,,
7/25/95,"4,714.45","4,743.69","4,651.76","4,714.45",68.66185258,,,,
7/24/95,"4,668.67","4,701.42","4,620.42","4,668.67",68.32766643,,,,
7/21/95,"4,641.55","4,676.06","4,596.82","4,641.55",68.12892191,,,,
7/20/95,"4,641.55","4,684.52","4,578.51","4,641.55",68.12892191,,,,
7/19/95,"4,628.87","4,698.60","4,530.26","4,628.87",68.0357994,,,,
7/18/95,"4,686.28","4,734.53","4,648.24","4,686.28",68.45640949,,,,
7/17/95,"4,736.29","4,767.63","4,681.35","4,736.29",68.82070909,,,,
7/14/95,"4,708.82","4,736.99","4,664.79","4,708.82",68.62084231,,,,
7/13/95,"4,727.48","4,766.58","4,676.06","4,727.48",68.7566724,,,,
7/12/95,"4,727.29","4,747.00","4,654.66","4,727.29",68.75529071,,,,
7/11/95,"4,680.60","4,724.52","4,647.74","4,680.60",68.41491066,,,,
7/10/95,"4,702.39","4,747.69","4,670.91","4,702.39",68.57397466,,,,
7/7/95,"4,702.73","4,740.77","4,628.38","4,702.73",68.57645368,,,,
7/6/95,"4,664.00","4,681.98","4,587.91","4,664.00",68.29348432,,,,
7/5/95,"4,615.23","4,652.24","4,561.63","4,615.23",67.9354841,,,,
7/3/95,"4,585.15","4,594.83","4,536.04","4,585.15",67.71373568,0.03795974,5.7,,
6/30/95,"4,556.10","4,606.24","4,513.90","4,556.10",67.49888888,,,,
6/29/95,"4,550.56","4,592.76","4,510.45","4,550.56",67.45783868,,,,
6/28/95,"4,556.79","4,587.22","4,512.87","4,556.79",67.50399988,,,,
6/27/95,"4,542.61","4,592.41","4,511.48","4,542.61",67.39888723,,,,
6/26/95,"4,551.25","4,600.02","4,536.38","4,551.25",67.4629528,,,,
6/23/95,"4,585.84","4,609.70","4,549.18","4,585.84",67.71883047,,,,
6/22/95,"4,589.64","4,614.20","4,535.35","4,589.64",67.74688185,,,,
6/21/95,"4,547.10","4,583.07","4,517.02","4,547.10",67.43218816,,,,
6/20/95,"4,550.56","4,587.22","4,497.99","4,550.56",67.45783868,,,,
6/19/95,"4,553.68","4,577.19","4,498.69","4,553.68",67.48096028,,,,
6/16/95,"4,510.79","4,533.96","4,482.43","4,510.79",67.16241508,,,,
6/15/95,"4,496.27","4,527.74","4,466.87","4,496.27",67.05423178,,,,
6/14/95,"4,491.08","4,510.79","4,449.23","4,491.08",67.01552059,,,,
6/13/95,"4,484.51","4,504.91","4,440.24","4,484.51",66.96648415,,,,
6/12/95,"4,446.46","4,482.09","4,415.69","4,446.46",66.68178162,,,,
6/9/95,"4,423.99","4,466.87","4,394.59","4,423.99",66.51308142,,,,
6/8/95,"4,458.57","4,492.12","4,431.59","4,458.57",66.77252429,,,,
6/7/95,"4,462.03","4,497.65","4,432.29","4,462.03",66.79842813,,,,
6/6/95,"4,485.20","4,520.47","4,446.46","4,485.20",66.97163579,,,,
6/5/95,"4,476.55","4,510.45","4,417.76","4,476.55",66.90702504,,,,
6/2/95,"4,444.39","4,496.27","4,406.35","4,444.39",66.66625833,,,,
6/1/95,"4,472.75","4,499.72","4,421.56","4,472.75",66.8786214,0.053715532,5.6,,
5/31/95,"4,465.14","4,467.91","4,360.70","4,465.14",66.82170306,,,,
5/30/95,"4,378.68","4,412.92","4,334.41","4,378.68",66.17159511,,,,
5/26/95,"4,369.00","4,423.64","4,338.91","4,369.00",66.09841148,,,,
5/25/95,"4,412.23","4,451.31","4,375.91","4,412.23",66.42461893,,,,
5/24/95,"4,438.16","4,480.70","4,390.78","4,438.16",66.61951666,,,,
5/23/95,"4,436.44","4,451.65","4,372.46","4,436.44",66.60660628,,,,
5/22/95,"4,395.63","4,416.03","4,337.87","4,395.63",66.29954751,,,,
5/19/95,"4,341.33","4,368.65","4,287.38","4,341.33",65.88876991,,,,
5/18/95,"4,340.64","4,426.41","4,330.95","4,340.64",65.8835336,,,,
5/17/95,"4,422.60","4,452.69","4,386.63","4,422.60",66.50263153,,,,
5/16/95,"4,435.05","4,464.10","4,408.08","4,435.05",66.59617106,,,,
5/15/95,"4,437.47","4,468.94","4,398.74","4,437.47",66.6143378,,,,
5/12/95,"4,430.56","4,463.07","4,371.07","4,430.56",66.56245188,,,,
5/11/95,"4,411.19","4,446.12","4,365.19","4,411.19",66.41679005,,,,
5/10/95,"4,404.62","4,440.24","4,347.55","4,404.62",66.36731123,,,,
5/9/95,"4,390.78","4,421.22","4,360.00","4,390.78",66.262961,,,,
5/8/95,"4,383.87","4,407.04","4,316.43","4,383.87",66.21079972,,,,
5/5/95,"4,343.40","4,389.75","4,310.55","4,343.40",65.90447633,,,,
5/4/95,"4,359.66","4,426.41","4,329.92","4,359.66",66.02772145,,,,
5/3/95,"4,373.15","4,392.51","4,312.28","4,373.15",66.12979661,,,,
5/2/95,"4,328.88","4,348.25","4,288.42","4,328.88",65.79422467,,,,
5/1/95,"4,316.08","4,352.74","4,278.73","4,316.08",65.69687968,0.059666045,5.6,,
4/28/95,"4,321.27","4,348.94","4,270.78","4,321.27",65.73636741,,,,
4/27/95,"4,314.70","4,335.10","4,269.05","4,314.70",65.68637606,,,,
4/26/95,"4,299.83","4,324.73","4,267.32","4,299.83",65.57308899,,,,
4/25/95,"4,300.17","4,337.18","4,267.32","4,300.17",65.57568147,,,,
4/24/95,"4,303.98","4,328.88","4,239.65","4,303.98",65.60472544,,,,
4/21/95,"4,270.09","4,296.37","4,214.41","4,270.09",65.34592566,,,,
4/20/95,"4,230.66","4,263.86","4,186.39","4,230.66",65.04352389,,,,
4/19/95,"4,207.49","4,232.39","4,143.51","4,207.49",64.86516785,,,,
4/18/95,"4,179.13","4,221.67","4,152.15","4,179.13",64.64619092,,,,
4/17/95,"4,195.38","4,260.06","4,174.63","4,195.38",64.7717531,,,,
4/13/95,"4,208.18","4,243.46","4,173.94","4,208.18",64.87048636,,,,
4/12/95,"4,197.81","4,221.67","4,163.57","4,197.81",64.79050856,,,,
4/11/95,"4,187.08","4,229.97","4,168.06","4,187.08",64.70765024,,,,
4/10/95,"4,198.15","4,219.94","4,163.91","4,198.15",64.79313235,,,,
4/7/95,"4,192.62","4,226.86","4,154.23","4,192.62",64.75044401,,,,
4/6/95,"4,205.41","4,239.31","4,179.13","4,205.41",64.84913261,,,,
4/5/95,"4,200.57","4,229.62","4,166.33","4,200.57",64.81180448,,,,
4/4/95,"4,201.61","4,220.98","4,154.23","4,201.61",64.81982721,,,,
4/3/95,"4,168.41","4,202.30","4,129.68","4,168.41",64.56322483,0.059078026,5.8,,
3/31/95,"4,157.69","4,194.00","4,100.28","4,157.69",64.48015198,,,,
3/30/95,"4,172.56","4,213.37","4,128.29","4,172.56",64.59535587,,,,
3/29/95,"4,160.80","4,213.71","4,121.72","4,160.80",64.50426342,,,,
3/28/95,"4,151.81","4,176.02","4,120.68","4,151.81",64.43454043,,,,
3/27/95,"4,157.34","4,177.40","4,113.08","4,157.34",64.47743791,,,,
3/24/95,"4,138.67","4,155.27","4,087.14","4,138.67",64.33249568,,,,
3/23/95,"4,087.83","4,107.89","4,046.33","4,087.83",63.93614001,,,,
3/22/95,"4,082.99","4,107.54","4,039.07","4,082.99",63.89827854,,,,
3/21/95,"4,072.61","4,122.41","4,046.67","4,072.61",63.817004,,,,
3/20/95,"4,083.68","4,115.15","4,051.17","4,083.68",63.90367752,,,,
3/17/95,"4,073.65","4,101.66","4,044.94","4,073.65",63.82515178,,,,
3/16/95,"4,069.15","4,095.78","4,021.77","4,069.15",63.78988948,,,,
3/15/95,"4,038.37","4,070.19","4,008.63","4,038.37",63.54817071,,,,
3/14/95,"4,048.75","4,087.14","4,014.86","4,048.75",63.62978862,,,,
3/13/95,"4,025.23","4,060.85","3,999.29","4,025.23",63.44470033,,,,
3/10/95,"4,035.61","4,054.97","3,978.20","4,035.61",63.52645118,,,,
3/9/95,"3,983.39","4,011.40","3,953.99","3,983.39",63.11410302,,,,
3/8/95,"3,979.23","4,002.41","3,944.65","3,979.23",63.08113823,,,,
3/7/95,"3,962.63","4,009.67","3,935.31","3,962.63",62.94942414,,,,
3/6/95,"3,997.56","4,015.89","3,944.31","3,997.56",63.22626037,,,,
